,concept:name,org:resource,time:timestamp,Activity,Resource,lifecycle:transition,eventId,case:concept:name
48,prepared_sleep,0,2020-03-17 21:24:00+00:00,prepared_sleep,0,start,48,case_id
49,prepared_sleep,0,2020-03-17 21:25:00+00:00,prepared_sleep,0,complete,49,case_id
50,wc,0,2020-03-18 00:42:00+00:00,wc,0,start,50,case_id
51,wc,0,2020-03-18 00:50:00+00:00,wc,0,complete,51,case_id
52,prepared_sleep,0,2020-03-18 00:51:00+00:00,prepared_sleep,0,start,52,case_id
53,prepared_sleep,0,2020-03-18 00:56:00+00:00,prepared_sleep,0,complete,53,case_id
54,eat_cold,0,2020-03-18 00:56:00+00:00,eat_cold,0,start,54,case_id
55,eat_cold,0,2020-03-18 00:58:00+00:00,eat_cold,0,complete,55,case_id
56,wc,0,2020-03-18 00:58:00+00:00,wc,0,start,56,case_id
57,wc,0,2020-03-18 01:00:00+00:00,wc,0,complete,57,case_id
58,watch_tv,0,2020-03-18 01:00:00+00:00,watch_tv,0,start,58,case_id
59,watch_tv,0,2020-03-18 01:00:00+00:00,watch_tv,0,complete,59,case_id
60,drink,0,2020-03-18 01:44:00+00:00,drink,0,start,60,case_id
61,drink,0,2020-03-18 01:46:00+00:00,drink,0,complete,61,case_id
62,watch_tv,0,2020-03-18 01:46:00+00:00,watch_tv,0,start,62,case_id
63,watch_tv,0,2020-03-18 02:16:00+00:00,watch_tv,0,complete,63,case_id
64,use_computer,0,2020-03-18 02:16:00+00:00,use_computer,0,start,64,case_id
65,use_computer,0,2020-03-18 02:16:00+00:00,use_computer,0,complete,65,case_id
66,wc,0,2020-03-18 02:16:00+00:00,wc,0,start,66,case_id
67,wc,0,2020-03-18 02:19:00+00:00,wc,0,complete,67,case_id
68,use_computer,0,2020-03-18 02:19:00+00:00,use_computer,0,start,68,case_id
69,use_computer,0,2020-03-18 02:20:00+00:00,use_computer,0,complete,69,case_id
70,drink,0,2020-03-18 03:07:00+00:00,drink,0,start,70,case_id
71,drink,0,2020-03-18 03:09:00+00:00,drink,0,complete,71,case_id
72,use_computer,0,2020-03-18 03:09:00+00:00,use_computer,0,start,72,case_id
73,use_computer,0,2020-03-18 04:17:00+00:00,use_computer,0,complete,73,case_id
74,drink,0,2020-03-18 04:17:00+00:00,drink,0,start,74,case_id
75,drink,0,2020-03-18 04:19:00+00:00,drink,0,complete,75,case_id
76,wc,0,2020-03-18 04:19:00+00:00,wc,0,start,76,case_id
77,wc,0,2020-03-18 04:23:00+00:00,wc,0,complete,77,case_id
78,eat_cold,0,2020-03-18 04:23:00+00:00,eat_cold,0,start,78,case_id
79,eat_cold,0,2020-03-18 04:53:00+00:00,eat_cold,0,complete,79,case_id
80,drink,0,2020-03-18 04:53:00+00:00,drink,0,start,80,case_id
81,drink,0,2020-03-18 04:55:00+00:00,drink,0,complete,81,case_id
82,Airing_home,0,2020-03-18 04:55:00+00:00,Airing_home,0,start,82,case_id
83,Airing_home,0,2020-03-18 04:55:00+00:00,Airing_home,0,complete,83,case_id
84,exercise,0,2020-03-18 04:55:00+00:00,exercise,0,start,84,case_id
85,exercise,0,2020-03-18 05:30:00+00:00,exercise,0,complete,85,case_id
86,wc,0,2020-03-18 05:30:00+00:00,wc,0,start,86,case_id
87,wc,0,2020-03-18 05:33:00+00:00,wc,0,complete,87,case_id
88,drink,0,2020-03-18 05:33:00+00:00,drink,0,start,88,case_id
89,drink,0,2020-03-18 05:34:00+00:00,drink,0,complete,89,case_id
90,watch_tv,0,2020-03-18 05:34:00+00:00,watch_tv,0,start,90,case_id
91,watch_tv,0,2020-03-18 05:35:00+00:00,watch_tv,0,complete,91,case_id
92,drink,0,2020-03-18 06:42:00+00:00,drink,0,start,92,case_id
93,drink,0,2020-03-18 06:43:00+00:00,drink,0,complete,93,case_id
94,watch_tv,0,2020-03-18 06:43:00+00:00,watch_tv,0,start,94,case_id
95,watch_tv,0,2020-03-18 06:48:00+00:00,watch_tv,0,complete,95,case_id
96,wc,0,2020-03-18 06:48:00+00:00,wc,0,start,96,case_id
97,wc,0,2020-03-18 06:50:00+00:00,wc,0,complete,97,case_id
98,use_computer,0,2020-03-18 06:50:00+00:00,use_computer,0,start,98,case_id
99,use_computer,0,2020-03-18 06:51:00+00:00,use_computer,0,complete,99,case_id
100,drink,0,2020-03-18 07:59:00+00:00,drink,0,start,100,case_id
101,drink,0,2020-03-18 08:01:00+00:00,drink,0,complete,101,case_id
102,use_computer,0,2020-03-18 08:01:00+00:00,use_computer,0,complete,102,case_id
103,go_work,0,2020-03-18 08:08:00+00:00,go_work,0,start,103,case_id
104,go_work,0,2020-03-18 18:29:00+00:00,go_work,0,complete,104,case_id
105,drink,0,2020-03-18 18:29:00+00:00,drink,0,start,105,case_id
106,drink,0,2020-03-18 18:41:00+00:00,drink,0,complete,106,case_id
107,use_computer,0,2020-03-18 18:41:00+00:00,use_computer,0,start,107,case_id
108,use_computer,0,2020-03-18 19:08:00+00:00,use_computer,0,complete,108,case_id
109,someone_at_entrace,0,2020-03-18 19:08:00+00:00,someone_at_entrace,0,start,109,case_id
110,someone_at_entrace,0,2020-03-18 19:12:00+00:00,someone_at_entrace,0,complete,110,case_id
111,eat_cold,0,2020-03-18 19:12:00+00:00,eat_cold,0,start,111,case_id
112,eat_cold,0,2020-03-18 19:14:00+00:00,eat_cold,0,complete,112,case_id
113,drink,0,2020-03-18 20:21:00+00:00,drink,0,start,113,case_id
114,drink,0,2020-03-18 20:25:00+00:00,drink,0,complete,114,case_id
115,eat_cold,0,2020-03-18 20:25:00+00:00,eat_cold,0,start,115,case_id
116,eat_cold,0,2020-03-18 20:32:00+00:00,eat_cold,0,complete,116,case_id
117,wc,0,2020-03-18 20:33:00+00:00,wc,0,start,117,case_id
118,wc,0,2020-03-18 20:39:00+00:00,wc,0,complete,118,case_id
119,eat_cold,0,2020-03-18 20:39:00+00:00,eat_cold,0,start,119,case_id
120,eat_cold,0,2020-03-18 20:40:00+00:00,eat_cold,0,complete,120,case_id
121,Airing_home_end,0,2020-03-18 20:40:00+00:00,Airing_home_end,0,start,121,case_id
122,Airing_home_end,0,2020-03-18 20:40:00+00:00,Airing_home_end,0,complete,122,case_id
123,prepared_sleep,0,2020-03-18 20:40:00+00:00,prepared_sleep,0,start,123,case_id
124,prepared_sleep,0,2020-03-18 21:13:00+00:00,prepared_sleep,0,complete,124,case_id
125,wc,0,2020-03-19 04:10:00+00:00,wc,0,start,125,case_id
126,wc,0,2020-03-19 04:21:00+00:00,wc,0,complete,126,case_id
127,prepared_sleep,0,2020-03-19 04:22:00+00:00,prepared_sleep,0,complete,127,case_id
128,go_work,0,2020-03-19 08:24:00+00:00,go_work,0,start,128,case_id
129,go_work,0,2020-03-19 18:44:00+00:00,go_work,0,complete,129,case_id
130,drink,0,2020-03-19 18:44:00+00:00,drink,0,start,130,case_id
131,drink,0,2020-03-19 18:56:00+00:00,drink,0,complete,131,case_id
132,prepared_sleep,0,2020-03-19 18:56:00+00:00,prepared_sleep,0,complete,132,case_id
133,wc,0,2020-03-20 00:56:00+00:00,wc,0,start,133,case_id
134,wc,0,2020-03-20 01:03:00+00:00,wc,0,complete,134,case_id
135,prepared_sleep,0,2020-03-20 01:03:00+00:00,prepared_sleep,0,start,135,case_id
136,prepared_sleep,0,2020-03-20 05:43:00+00:00,prepared_sleep,0,complete,136,case_id
137,use_computer,0,2020-03-20 05:43:00+00:00,use_computer,0,start,137,case_id
138,use_computer,0,2020-03-20 07:01:00+00:00,use_computer,0,complete,138,case_id
139,eat_cold,0,2020-03-20 07:01:00+00:00,eat_cold,0,start,139,case_id
140,eat_cold,0,2020-03-20 07:03:00+00:00,eat_cold,0,complete,140,case_id
141,drink,0,2020-03-20 07:55:00+00:00,drink,0,start,141,case_id
142,drink,0,2020-03-20 07:59:00+00:00,drink,0,complete,142,case_id
143,eat_cold,0,2020-03-20 07:59:00+00:00,eat_cold,0,start,143,case_id
144,eat_cold,0,2020-03-20 08:00:00+00:00,eat_cold,0,complete,144,case_id
145,go_work,0,2020-03-20 08:20:00+00:00,go_work,0,start,145,case_id
146,go_work,0,2020-03-20 18:37:00+00:00,go_work,0,complete,146,case_id
147,drink,0,2020-03-20 18:37:00+00:00,drink,0,start,147,case_id
148,drink,0,2020-03-20 18:38:00+00:00,drink,0,complete,148,case_id
149,eat_cold,0,2020-03-20 18:49:00+00:00,eat_cold,0,start,149,case_id
150,eat_cold,0,2020-03-20 18:58:00+00:00,eat_cold,0,complete,150,case_id
151,drink,0,2020-03-20 18:59:00+00:00,drink,0,complete,151,case_id
152,someone_at_entrace,0,2020-03-20 18:59:00+00:00,someone_at_entrace,0,start,152,case_id
153,someone_at_entrace,0,2020-03-20 19:02:00+00:00,someone_at_entrace,0,complete,153,case_id
154,use_computer,0,2020-03-20 19:02:00+00:00,use_computer,0,start,154,case_id
155,use_computer,0,2020-03-20 20:43:00+00:00,use_computer,0,complete,155,case_id
156,wc,0,2020-03-20 20:43:00+00:00,wc,0,start,156,case_id
157,wc,0,2020-03-20 20:51:00+00:00,wc,0,complete,157,case_id
158,eat_cold,0,2020-03-20 20:51:00+00:00,eat_cold,0,start,158,case_id
159,eat_cold,0,2020-03-20 20:54:00+00:00,eat_cold,0,complete,159,case_id
160,drink,0,2020-03-20 21:38:00+00:00,drink,0,start,160,case_id
161,drink,0,2020-03-20 21:42:00+00:00,drink,0,complete,161,case_id
162,eat_cold,0,2020-03-20 21:42:00+00:00,eat_cold,0,start,162,case_id
163,eat_cold,0,2020-03-20 22:09:00+00:00,eat_cold,0,complete,163,case_id
164,watch_tv,0,2020-03-20 22:09:00+00:00,watch_tv,0,start,164,case_id
165,watch_tv,0,2020-03-20 22:09:00+00:00,watch_tv,0,complete,165,case_id
166,prepared_sleep,0,2020-03-20 22:47:00+00:00,prepared_sleep,0,start,166,case_id
167,prepared_sleep,0,2020-03-20 23:15:00+00:00,prepared_sleep,0,complete,167,case_id
168,wc,0,2020-03-21 04:17:00+00:00,wc,0,start,168,case_id
169,wc,0,2020-03-21 04:29:00+00:00,wc,0,complete,169,case_id
170,prepared_sleep,0,2020-03-21 04:29:00+00:00,prepared_sleep,0,complete,170,case_id
171,someone_at_entrace,0,2020-03-21 14:16:00+00:00,someone_at_entrace,0,start,171,case_id
172,someone_at_entrace,0,2020-03-21 14:18:00+00:00,someone_at_entrace,0,complete,172,case_id
173,drink,0,2020-03-21 14:18:00+00:00,drink,0,start,173,case_id
174,drink,0,2020-03-21 14:22:00+00:00,drink,0,complete,174,case_id
175,prepared_sleep,0,2020-03-21 14:22:00+00:00,prepared_sleep,0,start,175,case_id
176,prepared_sleep,0,2020-03-21 18:51:00+00:00,prepared_sleep,0,complete,176,case_id
177,watch_tv,0,2020-03-21 18:51:00+00:00,watch_tv,0,start,177,case_id
178,watch_tv,0,2020-03-21 19:17:00+00:00,watch_tv,0,complete,178,case_id
179,wc,0,2020-03-21 19:17:00+00:00,wc,0,start,179,case_id
180,wc,0,2020-03-21 19:21:00+00:00,wc,0,complete,180,case_id
181,cook_and_eat,0,2020-03-21 19:21:00+00:00,cook_and_eat,0,start,181,case_id
182,cook_and_eat,0,2020-03-21 20:41:00+00:00,cook_and_eat,0,complete,182,case_id
183,drink,0,2020-03-21 20:42:00+00:00,drink,0,start,183,case_id
184,drink,0,2020-03-21 20:45:00+00:00,drink,0,complete,184,case_id
185,use_computer,0,2020-03-21 20:45:00+00:00,use_computer,0,start,185,case_id
186,use_computer,0,2020-03-21 20:46:00+00:00,use_computer,0,complete,186,case_id
187,drink,0,2020-03-21 22:44:00+00:00,drink,0,start,187,case_id
188,drink,0,2020-03-21 22:47:00+00:00,drink,0,complete,188,case_id
189,use_computer,0,2020-03-21 22:47:00+00:00,use_computer,0,start,189,case_id
190,use_computer,0,2020-03-21 22:52:00+00:00,use_computer,0,complete,190,case_id
191,cook_and_eat,0,2020-03-21 22:52:00+00:00,cook_and_eat,0,start,191,case_id
192,cook_and_eat,0,2020-03-21 23:00:00+00:00,cook_and_eat,0,complete,192,case_id
193,watch_tv,0,2020-03-21 23:00:00+00:00,watch_tv,0,start,193,case_id
194,watch_tv,0,2020-03-21 23:49:00+00:00,watch_tv,0,complete,194,case_id
195,drink,0,2020-03-21 23:49:00+00:00,drink,0,start,195,case_id
196,drink,0,2020-03-21 23:51:00+00:00,drink,0,complete,196,case_id
197,shop,0,2020-03-21 23:51:00+00:00,shop,0,start,197,case_id
198,shop,0,2020-03-22 01:01:00+00:00,shop,0,complete,198,case_id
199,drink,0,2020-03-22 01:01:00+00:00,drink,0,start,199,case_id
200,drink,0,2020-03-22 01:02:00+00:00,drink,0,complete,200,case_id
201,wc,0,2020-03-22 01:02:00+00:00,wc,0,start,201,case_id
202,wc,0,2020-03-22 01:06:00+00:00,wc,0,complete,202,case_id
203,eat_cold,0,2020-03-22 01:06:00+00:00,eat_cold,0,start,203,case_id
204,eat_cold,0,2020-03-22 01:33:00+00:00,eat_cold,0,complete,204,case_id
205,drink,0,2020-03-22 01:33:00+00:00,drink,0,start,205,case_id
206,drink,0,2020-03-22 01:35:00+00:00,drink,0,complete,206,case_id
207,use_computer,0,2020-03-22 01:35:00+00:00,use_computer,0,start,207,case_id
208,use_computer,0,2020-03-22 01:35:00+00:00,use_computer,0,complete,208,case_id
209,drink,0,2020-03-22 03:01:00+00:00,drink,0,start,209,case_id
210,drink,0,2020-03-22 03:03:00+00:00,drink,0,complete,210,case_id
211,use_computer,0,2020-03-22 03:03:00+00:00,use_computer,0,start,211,case_id
212,use_computer,0,2020-03-22 03:11:00+00:00,use_computer,0,complete,212,case_id
213,wc,0,2020-03-22 03:11:00+00:00,wc,0,start,213,case_id
214,wc,0,2020-03-22 03:15:00+00:00,wc,0,complete,214,case_id
215,watch_tv,0,2020-03-22 03:15:00+00:00,watch_tv,0,start,215,case_id
216,watch_tv,0,2020-03-22 03:15:00+00:00,watch_tv,0,complete,216,case_id
217,drink,0,2020-03-22 04:14:00+00:00,drink,0,start,217,case_id
218,drink,0,2020-03-22 04:16:00+00:00,drink,0,complete,218,case_id
219,watch_tv,0,2020-03-22 04:16:00+00:00,watch_tv,0,start,219,case_id
220,watch_tv,0,2020-03-22 04:20:00+00:00,watch_tv,0,complete,220,case_id
221,exercise,0,2020-03-22 04:20:00+00:00,exercise,0,start,221,case_id
222,exercise,0,2020-03-22 04:57:00+00:00,exercise,0,complete,222,case_id
223,eat_cold,0,2020-03-22 04:57:00+00:00,eat_cold,0,start,223,case_id
224,eat_cold,0,2020-03-22 05:18:00+00:00,eat_cold,0,complete,224,case_id
225,drink,0,2020-03-22 05:18:00+00:00,drink,0,start,225,case_id
226,drink,0,2020-03-22 05:20:00+00:00,drink,0,complete,226,case_id
227,wc,0,2020-03-22 05:20:00+00:00,wc,0,start,227,case_id
228,wc,0,2020-03-22 05:23:00+00:00,wc,0,complete,228,case_id
229,do_the_dishes,0,2020-03-22 05:23:00+00:00,do_the_dishes,0,start,229,case_id
230,do_the_dishes,0,2020-03-22 05:24:00+00:00,do_the_dishes,0,complete,230,case_id
231,use_computer,0,2020-03-22 05:24:00+00:00,use_computer,0,start,231,case_id
232,use_computer,0,2020-03-22 05:25:00+00:00,use_computer,0,complete,232,case_id
233,drink,0,2020-03-22 06:35:00+00:00,drink,0,start,233,case_id
234,drink,0,2020-03-22 06:37:00+00:00,drink,0,complete,234,case_id
235,use_computer,0,2020-03-22 06:37:00+00:00,use_computer,0,start,235,case_id
236,use_computer,0,2020-03-22 07:35:00+00:00,use_computer,0,complete,236,case_id
237,drink,0,2020-03-22 07:35:00+00:00,drink,0,start,237,case_id
238,drink,0,2020-03-22 07:37:00+00:00,drink,0,complete,238,case_id
239,wc,0,2020-03-22 07:37:00+00:00,wc,0,start,239,case_id
240,wc,0,2020-03-22 07:40:00+00:00,wc,0,complete,240,case_id
241,eat_cold,0,2020-03-22 07:40:00+00:00,eat_cold,0,start,241,case_id
242,eat_cold,0,2020-03-22 07:58:00+00:00,eat_cold,0,complete,242,case_id
243,drink,0,2020-03-22 07:58:00+00:00,drink,0,start,243,case_id
244,drink,0,2020-03-22 07:59:00+00:00,drink,0,complete,244,case_id
245,watch_tv,0,2020-03-22 07:59:00+00:00,watch_tv,0,start,245,case_id
246,watch_tv,0,2020-03-22 08:00:00+00:00,watch_tv,0,complete,246,case_id
247,drink,0,2020-03-22 09:05:00+00:00,drink,0,start,247,case_id
248,drink,0,2020-03-22 09:06:00+00:00,drink,0,complete,248,case_id
249,watch_tv,0,2020-03-22 09:06:00+00:00,watch_tv,0,start,249,case_id
250,watch_tv,0,2020-03-22 09:18:00+00:00,watch_tv,0,complete,250,case_id
251,wc,0,2020-03-22 09:18:00+00:00,wc,0,start,251,case_id
252,wc,0,2020-03-22 09:21:00+00:00,wc,0,complete,252,case_id
253,do_walk,0,2020-03-22 09:21:00+00:00,do_walk,0,start,253,case_id
254,do_walk,0,2020-03-22 11:04:00+00:00,do_walk,0,complete,254,case_id
255,drink,0,2020-03-22 11:04:00+00:00,drink,0,start,255,case_id
256,drink,0,2020-03-22 11:07:00+00:00,drink,0,complete,256,case_id
257,use_computer,0,2020-03-22 11:07:00+00:00,use_computer,0,start,257,case_id
258,use_computer,0,2020-03-22 11:07:00+00:00,use_computer,0,complete,258,case_id
259,someone_at_entrace,0,2020-03-22 12:03:00+00:00,someone_at_entrace,0,start,259,case_id
260,someone_at_entrace,0,2020-03-22 12:06:00+00:00,someone_at_entrace,0,complete,260,case_id
261,use_computer,0,2020-03-22 12:06:00+00:00,use_computer,0,start,261,case_id
262,use_computer,0,2020-03-22 12:33:00+00:00,use_computer,0,complete,262,case_id
263,drink,0,2020-03-22 12:33:00+00:00,drink,0,start,263,case_id
264,drink,0,2020-03-22 12:36:00+00:00,drink,0,complete,264,case_id
265,eat_cold,0,2020-03-22 12:36:00+00:00,eat_cold,0,start,265,case_id
266,eat_cold,0,2020-03-22 13:02:00+00:00,eat_cold,0,complete,266,case_id
267,wc,0,2020-03-22 13:02:00+00:00,wc,0,start,267,case_id
268,wc,0,2020-03-22 13:05:00+00:00,wc,0,complete,268,case_id
269,drink,0,2020-03-22 13:05:00+00:00,drink,0,start,269,case_id
270,drink,0,2020-03-22 13:07:00+00:00,drink,0,complete,270,case_id
271,watch_tv,0,2020-03-22 13:07:00+00:00,watch_tv,0,start,271,case_id
272,watch_tv,0,2020-03-22 14:05:00+00:00,watch_tv,0,complete,272,case_id
273,drink,0,2020-03-22 14:05:00+00:00,drink,0,start,273,case_id
274,drink,0,2020-03-22 14:07:00+00:00,drink,0,complete,274,case_id
275,wc,0,2020-03-22 14:07:00+00:00,wc,0,start,275,case_id
276,wc,0,2020-03-22 14:10:00+00:00,wc,0,complete,276,case_id
277,Airing_home,0,2020-03-22 14:10:00+00:00,Airing_home,0,start,277,case_id
278,Airing_home,0,2020-03-22 14:10:00+00:00,Airing_home,0,complete,278,case_id
279,rest,0,2020-03-22 14:10:00+00:00,rest,0,start,279,case_id
280,rest,0,2020-03-22 14:33:00+00:00,rest,0,complete,280,case_id
281,use_computer,0,2020-03-22 14:33:00+00:00,use_computer,0,start,281,case_id
282,use_computer,0,2020-03-22 14:33:00+00:00,use_computer,0,complete,282,case_id
283,drink,0,2020-03-22 15:11:00+00:00,drink,0,start,283,case_id
284,drink,0,2020-03-22 15:12:00+00:00,drink,0,complete,284,case_id
285,use_computer,0,2020-03-22 15:12:00+00:00,use_computer,0,start,285,case_id
286,use_computer,0,2020-03-22 15:59:00+00:00,use_computer,0,complete,286,case_id
287,drink,0,2020-03-22 15:59:00+00:00,drink,0,start,287,case_id
288,drink,0,2020-03-22 16:01:00+00:00,drink,0,complete,288,case_id
289,wc,0,2020-03-22 16:01:00+00:00,wc,0,start,289,case_id
290,wc,0,2020-03-22 16:04:00+00:00,wc,0,complete,290,case_id
291,eat_cold,0,2020-03-22 16:04:00+00:00,eat_cold,0,start,291,case_id
292,eat_cold,0,2020-03-22 16:24:00+00:00,eat_cold,0,complete,292,case_id
293,drink,0,2020-03-22 16:24:00+00:00,drink,0,start,293,case_id
294,drink,0,2020-03-22 16:25:00+00:00,drink,0,complete,294,case_id
295,watch_tv,0,2020-03-22 16:25:00+00:00,watch_tv,0,start,295,case_id
296,watch_tv,0,2020-03-22 17:45:00+00:00,watch_tv,0,complete,296,case_id
297,drink,0,2020-03-22 17:45:00+00:00,drink,0,start,297,case_id
298,drink,0,2020-03-22 17:47:00+00:00,drink,0,complete,298,case_id
299,wc,0,2020-03-22 17:47:00+00:00,wc,0,start,299,case_id
300,wc,0,2020-03-22 17:50:00+00:00,wc,0,complete,300,case_id
301,prepared_sleep,0,2020-03-22 17:50:00+00:00,prepared_sleep,0,start,301,case_id
302,prepared_sleep,0,2020-03-22 18:10:00+00:00,prepared_sleep,0,complete,302,case_id
303,go_work,0,2020-03-23 08:17:00+00:00,go_work,0,start,303,case_id
304,go_work,0,2020-03-23 18:36:00+00:00,go_work,0,complete,304,case_id
305,drink,0,2020-03-23 18:36:00+00:00,drink,0,start,305,case_id
306,drink,0,2020-03-23 18:48:00+00:00,drink,0,complete,306,case_id
307,Airing_home_end,0,2020-03-23 18:48:00+00:00,Airing_home_end,0,start,307,case_id
308,Airing_home_end,0,2020-03-23 18:48:00+00:00,Airing_home_end,0,complete,308,case_id
309,use_computer,0,2020-03-23 18:48:00+00:00,use_computer,0,start,309,case_id
310,use_computer,0,2020-03-23 20:23:00+00:00,use_computer,0,complete,310,case_id
311,eat_cold,0,2020-03-23 20:24:00+00:00,eat_cold,0,start,311,case_id
312,eat_cold,0,2020-03-23 20:26:00+00:00,eat_cold,0,complete,312,case_id
313,drink,0,2020-03-23 21:21:00+00:00,drink,0,start,313,case_id
314,drink,0,2020-03-23 21:25:00+00:00,drink,0,complete,314,case_id
315,eat_cold,0,2020-03-23 21:25:00+00:00,eat_cold,0,complete,315,case_id
316,prepared_sleep,0,2020-03-23 21:47:00+00:00,prepared_sleep,0,start,316,case_id
317,prepared_sleep,0,2020-03-23 23:29:00+00:00,prepared_sleep,0,complete,317,case_id
318,someone_at_entrace,0,2020-03-23 23:29:00+00:00,someone_at_entrace,0,start,318,case_id
319,someone_at_entrace,0,2020-03-23 23:34:00+00:00,someone_at_entrace,0,complete,319,case_id
320,wc,0,2020-03-23 23:34:00+00:00,wc,0,start,320,case_id
321,wc,0,2020-03-23 23:41:00+00:00,wc,0,complete,321,case_id
322,eat_cold,0,2020-03-23 23:41:00+00:00,eat_cold,0,start,322,case_id
323,eat_cold,0,2020-03-23 23:45:00+00:00,eat_cold,0,complete,323,case_id
324,prepared_sleep,0,2020-03-23 23:45:00+00:00,prepared_sleep,0,start,324,case_id
325,prepared_sleep,0,2020-03-24 00:13:00+00:00,prepared_sleep,0,complete,325,case_id
326,wc,0,2020-03-24 05:01:00+00:00,wc,0,start,326,case_id
327,wc,0,2020-03-24 05:10:00+00:00,wc,0,complete,327,case_id
328,prepared_sleep,0,2020-03-24 05:10:00+00:00,prepared_sleep,0,complete,328,case_id
329,go_work,0,2020-03-24 08:17:00+00:00,go_work,0,start,329,case_id
330,go_work,0,2020-03-24 18:40:00+00:00,go_work,0,complete,330,case_id
331,drink,0,2020-03-24 18:40:00+00:00,drink,0,start,331,case_id
332,drink,0,2020-03-24 18:53:00+00:00,drink,0,complete,332,case_id
333,use_computer,0,2020-03-24 18:53:00+00:00,use_computer,0,start,333,case_id
334,use_computer,0,2020-03-24 20:39:00+00:00,use_computer,0,complete,334,case_id
335,eat_cold,0,2020-03-24 20:39:00+00:00,eat_cold,0,start,335,case_id
336,eat_cold,0,2020-03-24 20:42:00+00:00,eat_cold,0,complete,336,case_id
