,concept:name,org:resource,time:timestamp,Activity,Resource,lifecycle:transition,eventId,case:concept:name,case:traceId
27,sleep_in_bed,0,2020-03-17 00:08:00+00:00,sleep_in_bed,0,start,1660,prepared_sleep,117
28,go_bed,0,2020-03-17 04:02:00+00:00,go_bed,0,complete,1673,prepared_sleep,117
29,go_bed,0,2020-03-17 21:24:00+00:00,go_bed,0,complete,1750,prepared_sleep,117
30,go_bed,0,2020-03-17 21:25:00+00:00,go_bed,0,complete,1751,prepared_sleep,117
31,go_bed,0,2020-03-18 00:51:00+00:00,go_bed,0,complete,1759,prepared_sleep,117
32,sleep_in_bed,0,2020-03-18 00:52:00+00:00,sleep_in_bed,0,complete,1761,prepared_sleep,117
33,go_wardrobe,0,2020-03-18 00:52:00+00:00,go_wardrobe,0,complete,1762,prepared_sleep,117
34,change_clothes,0,2020-03-18 00:52:00+00:00,change_clothes,0,start,1763,prepared_sleep,117
35,change_clothes,0,2020-03-18 00:56:00+00:00,change_clothes,0,complete,1765,prepared_sleep,117
36,go_wardrobe,0,2020-03-18 20:40:00+00:00,go_wardrobe,0,complete,2089,prepared_sleep,117
37,go_wardrobe,0,2020-03-18 20:41:00+00:00,go_wardrobe,0,complete,2090,prepared_sleep,117
38,get_clothes,0,2020-03-18 20:41:00+00:00,get_clothes,0,start,2091,prepared_sleep,117
39,get_clothes,0,2020-03-18 20:42:00+00:00,get_clothes,0,complete,2093,prepared_sleep,117
40,go_bathtub,0,2020-03-18 20:42:00+00:00,go_bathtub,0,complete,2094,prepared_sleep,117
41,have_bath,0,2020-03-18 20:42:00+00:00,have_bath,0,start,2095,prepared_sleep,117
42,have_bath,0,2020-03-18 21:07:00+00:00,have_bath,0,complete,2097,prepared_sleep,117
43,go_bathroom_sink,0,2020-03-18 21:07:00+00:00,go_bathroom_sink,0,complete,2098,prepared_sleep,117
44,go_bathroom_sink,0,2020-03-18 21:08:00+00:00,go_bathroom_sink,0,complete,2099,prepared_sleep,117
45,brush_teeth,0,2020-03-18 21:08:00+00:00,brush_teeth,0,start,2100,prepared_sleep,117
46,brush_teeth,0,2020-03-18 21:13:00+00:00,brush_teeth,0,complete,2102,prepared_sleep,117
47,go_bed,0,2020-03-18 21:13:00+00:00,go_bed,0,complete,2103,prepared_sleep,117
48,sleep_in_bed,0,2020-03-18 21:13:00+00:00,sleep_in_bed,0,start,2104,prepared_sleep,117
49,go_bed,0,2020-03-19 04:22:00+00:00,go_bed,0,complete,2112,prepared_sleep,117
50,go_bed,0,2020-03-19 18:56:00+00:00,go_bed,0,complete,2149,prepared_sleep,117
51,go_bed,0,2020-03-20 01:03:00+00:00,go_bed,0,complete,2161,prepared_sleep,117
52,sleep_in_bed,0,2020-03-20 05:39:00+00:00,sleep_in_bed,0,complete,2163,prepared_sleep,117
53,go_wardrobe,0,2020-03-20 05:39:00+00:00,go_wardrobe,0,complete,2164,prepared_sleep,117
54,change_clothes,0,2020-03-20 05:39:00+00:00,change_clothes,0,start,2165,prepared_sleep,117
55,change_clothes,0,2020-03-20 05:43:00+00:00,change_clothes,0,complete,2167,prepared_sleep,117
56,go_wardrobe,0,2020-03-20 22:47:00+00:00,go_wardrobe,0,complete,2323,prepared_sleep,117
57,get_clothes,0,2020-03-20 22:47:00+00:00,get_clothes,0,start,2324,prepared_sleep,117
58,get_clothes,0,2020-03-20 22:48:00+00:00,get_clothes,0,complete,2326,prepared_sleep,117
59,go_bathtub,0,2020-03-20 22:48:00+00:00,go_bathtub,0,complete,2327,prepared_sleep,117
60,have_bath,0,2020-03-20 22:48:00+00:00,have_bath,0,start,2328,prepared_sleep,117
61,have_bath,0,2020-03-20 23:09:00+00:00,have_bath,0,complete,2330,prepared_sleep,117
62,go_bathroom_sink,0,2020-03-20 23:09:00+00:00,go_bathroom_sink,0,complete,2331,prepared_sleep,117
63,brush_teeth,0,2020-03-20 23:09:00+00:00,brush_teeth,0,start,2332,prepared_sleep,117
64,brush_teeth,0,2020-03-20 23:14:00+00:00,brush_teeth,0,complete,2334,prepared_sleep,117
65,go_bed,0,2020-03-20 23:14:00+00:00,go_bed,0,complete,2335,prepared_sleep,117
66,go_bed,0,2020-03-20 23:15:00+00:00,go_bed,0,complete,2336,prepared_sleep,117
67,sleep_in_bed,0,2020-03-20 23:15:00+00:00,sleep_in_bed,0,start,2337,prepared_sleep,117
68,go_bed,0,2020-03-21 04:29:00+00:00,go_bed,0,complete,2350,prepared_sleep,117
69,go_bed,0,2020-03-21 14:22:00+00:00,go_bed,0,complete,2368,prepared_sleep,117
70,sleep_in_bed,0,2020-03-21 18:47:00+00:00,sleep_in_bed,0,complete,2370,prepared_sleep,117
71,go_wardrobe,0,2020-03-21 18:47:00+00:00,go_wardrobe,0,complete,2371,prepared_sleep,117
72,change_clothes,0,2020-03-21 18:47:00+00:00,change_clothes,0,start,2372,prepared_sleep,117
73,change_clothes,0,2020-03-21 18:51:00+00:00,change_clothes,0,complete,2374,prepared_sleep,117
74,go_wardrobe,0,2020-03-22 17:50:00+00:00,go_wardrobe,0,complete,3056,prepared_sleep,117
75,get_clothes,0,2020-03-22 17:50:00+00:00,get_clothes,0,start,3057,prepared_sleep,117
76,get_clothes,0,2020-03-22 17:51:00+00:00,get_clothes,0,complete,3059,prepared_sleep,117
77,go_bathtub,0,2020-03-22 17:51:00+00:00,go_bathtub,0,complete,3060,prepared_sleep,117
78,have_bath,0,2020-03-22 17:51:00+00:00,have_bath,0,start,3061,prepared_sleep,117
79,have_bath,0,2020-03-22 18:05:00+00:00,have_bath,0,complete,3063,prepared_sleep,117
80,go_bathroom_sink,0,2020-03-22 18:05:00+00:00,go_bathroom_sink,0,complete,3064,prepared_sleep,117
81,go_bathroom_sink,0,2020-03-22 18:06:00+00:00,go_bathroom_sink,0,complete,3065,prepared_sleep,117
82,brush_teeth,0,2020-03-22 18:06:00+00:00,brush_teeth,0,start,3066,prepared_sleep,117
83,brush_teeth,0,2020-03-22 18:10:00+00:00,brush_teeth,0,complete,3068,prepared_sleep,117
84,go_bed,0,2020-03-22 18:10:00+00:00,go_bed,0,complete,3069,prepared_sleep,117
85,sleep_in_bed,0,2020-03-22 18:10:00+00:00,sleep_in_bed,0,start,3070,prepared_sleep,117
86,go_bed,0,2020-03-23 21:47:00+00:00,go_bed,0,complete,3151,prepared_sleep,117
87,sleep_in_bed,0,2020-03-23 23:25:00+00:00,sleep_in_bed,0,complete,3153,prepared_sleep,117
88,go_wardrobe,0,2020-03-23 23:25:00+00:00,go_wardrobe,0,complete,3154,prepared_sleep,117
89,change_clothes,0,2020-03-23 23:25:00+00:00,change_clothes,0,start,3155,prepared_sleep,117
90,change_clothes,0,2020-03-23 23:29:00+00:00,change_clothes,0,complete,3157,prepared_sleep,117
91,go_wardrobe,0,2020-03-23 23:45:00+00:00,go_wardrobe,0,complete,3181,prepared_sleep,117
92,get_clothes,0,2020-03-23 23:45:00+00:00,get_clothes,0,start,3182,prepared_sleep,117
93,get_clothes,0,2020-03-23 23:46:00+00:00,get_clothes,0,complete,3184,prepared_sleep,117
94,go_bathtub,0,2020-03-23 23:46:00+00:00,go_bathtub,0,complete,3185,prepared_sleep,117
95,have_bath,0,2020-03-23 23:46:00+00:00,have_bath,0,start,3186,prepared_sleep,117
96,have_bath,0,2020-03-24 00:08:00+00:00,have_bath,0,complete,3188,prepared_sleep,117
97,go_bathroom_sink,0,2020-03-24 00:08:00+00:00,go_bathroom_sink,0,complete,3189,prepared_sleep,117
98,brush_teeth,0,2020-03-24 00:08:00+00:00,brush_teeth,0,start,3190,prepared_sleep,117
99,brush_teeth,0,2020-03-24 00:13:00+00:00,brush_teeth,0,complete,3192,prepared_sleep,117
100,go_bed,0,2020-03-24 00:13:00+00:00,go_bed,0,complete,3193,prepared_sleep,117
101,sleep_in_bed,0,2020-03-24 00:13:00+00:00,sleep_in_bed,0,start,3194,prepared_sleep,117
102,go_bed,0,2020-03-24 05:10:00+00:00,go_bed,0,complete,3207,prepared_sleep,117
103,go_bed,0,2020-03-24 22:00:00+00:00,go_bed,0,complete,3287,prepared_sleep,117
104,sleep_in_bed,0,2020-03-25 01:32:00+00:00,sleep_in_bed,0,complete,3289,prepared_sleep,117
105,go_wardrobe,0,2020-03-25 01:32:00+00:00,go_wardrobe,0,complete,3290,prepared_sleep,117
106,change_clothes,0,2020-03-25 01:32:00+00:00,change_clothes,0,start,3291,prepared_sleep,117
107,change_clothes,0,2020-03-25 01:35:00+00:00,change_clothes,0,complete,3293,prepared_sleep,117
108,go_wardrobe,0,2020-03-25 20:52:00+00:00,go_wardrobe,0,complete,3603,prepared_sleep,117
109,go_wardrobe,0,2020-03-25 20:53:00+00:00,go_wardrobe,0,complete,3604,prepared_sleep,117
110,get_clothes,0,2020-03-25 20:53:00+00:00,get_clothes,0,start,3605,prepared_sleep,117
111,get_clothes,0,2020-03-25 20:54:00+00:00,get_clothes,0,complete,3607,prepared_sleep,117
112,go_bathtub,0,2020-03-25 20:54:00+00:00,go_bathtub,0,complete,3608,prepared_sleep,117
113,have_bath,0,2020-03-25 20:54:00+00:00,have_bath,0,start,3609,prepared_sleep,117
114,have_bath,0,2020-03-25 21:22:00+00:00,have_bath,0,complete,3611,prepared_sleep,117
115,go_bathroom_sink,0,2020-03-25 21:22:00+00:00,go_bathroom_sink,0,complete,3612,prepared_sleep,117
116,brush_teeth,0,2020-03-25 21:22:00+00:00,brush_teeth,0,start,3613,prepared_sleep,117
117,brush_teeth,0,2020-03-25 21:28:00+00:00,brush_teeth,0,complete,3615,prepared_sleep,117
118,go_bed,0,2020-03-25 21:28:00+00:00,go_bed,0,complete,3616,prepared_sleep,117
119,go_bed,0,2020-03-25 21:29:00+00:00,go_bed,0,complete,3617,prepared_sleep,117
120,sleep_in_bed,0,2020-03-25 21:29:00+00:00,sleep_in_bed,0,start,3618,prepared_sleep,117
121,go_bed,0,2020-03-26 04:48:00+00:00,go_bed,0,complete,3626,prepared_sleep,117
122,go_bed,0,2020-03-26 18:58:00+00:00,go_bed,0,complete,3665,prepared_sleep,117
123,go_bed,0,2020-03-27 01:27:00+00:00,go_bed,0,complete,3676,prepared_sleep,117
124,sleep_in_bed,0,2020-03-27 06:59:00+00:00,sleep_in_bed,0,complete,3678,prepared_sleep,117
125,go_wardrobe,0,2020-03-27 06:59:00+00:00,go_wardrobe,0,complete,3679,prepared_sleep,117
126,change_clothes,0,2020-03-27 06:59:00+00:00,change_clothes,0,start,3680,prepared_sleep,117
127,change_clothes,0,2020-03-27 07:03:00+00:00,change_clothes,0,complete,3682,prepared_sleep,117
128,go_wardrobe,0,2020-03-27 22:24:00+00:00,go_wardrobe,0,complete,3836,prepared_sleep,117
129,go_wardrobe,0,2020-03-27 22:25:00+00:00,go_wardrobe,0,complete,3837,prepared_sleep,117
130,get_clothes,0,2020-03-27 22:25:00+00:00,get_clothes,0,start,3838,prepared_sleep,117
131,get_clothes,0,2020-03-27 22:25:00+00:00,get_clothes,0,complete,3840,prepared_sleep,117
132,go_bathtub,0,2020-03-27 22:25:00+00:00,go_bathtub,0,complete,3841,prepared_sleep,117
133,go_bathtub,0,2020-03-27 22:26:00+00:00,go_bathtub,0,complete,3842,prepared_sleep,117
134,have_bath,0,2020-03-27 22:26:00+00:00,have_bath,0,start,3843,prepared_sleep,117
135,have_bath,0,2020-03-27 22:45:00+00:00,have_bath,0,complete,3845,prepared_sleep,117
136,go_bathroom_sink,0,2020-03-27 22:45:00+00:00,go_bathroom_sink,0,complete,3846,prepared_sleep,117
137,brush_teeth,0,2020-03-27 22:45:00+00:00,brush_teeth,0,start,3847,prepared_sleep,117
138,brush_teeth,0,2020-03-27 22:50:00+00:00,brush_teeth,0,complete,3849,prepared_sleep,117
139,go_bed,0,2020-03-27 22:50:00+00:00,go_bed,0,complete,3850,prepared_sleep,117
140,sleep_in_bed,0,2020-03-27 22:50:00+00:00,sleep_in_bed,0,start,3851,prepared_sleep,117
141,go_bed,0,2020-03-28 04:33:00+00:00,go_bed,0,complete,3859,prepared_sleep,117
142,go_bed,0,2020-03-28 10:37:00+00:00,go_bed,0,complete,3870,prepared_sleep,117
143,sleep_in_bed,0,2020-03-28 16:53:00+00:00,sleep_in_bed,0,complete,3872,prepared_sleep,117
144,go_wardrobe,0,2020-03-28 16:53:00+00:00,go_wardrobe,0,complete,3873,prepared_sleep,117
145,change_clothes,0,2020-03-28 16:53:00+00:00,change_clothes,0,start,3874,prepared_sleep,117
146,change_clothes,0,2020-03-28 16:57:00+00:00,change_clothes,0,complete,3876,prepared_sleep,117
147,go_wardrobe,0,2020-03-29 00:00:00+00:00,go_wardrobe,0,complete,4091,prepared_sleep,117
148,get_clothes,0,2020-03-29 00:00:00+00:00,get_clothes,0,start,4092,prepared_sleep,117
149,get_clothes,0,2020-03-29 00:01:00+00:00,get_clothes,0,complete,4094,prepared_sleep,117
150,go_bathtub,0,2020-03-29 00:01:00+00:00,go_bathtub,0,complete,4095,prepared_sleep,117
151,go_bathtub,0,2020-03-29 00:02:00+00:00,go_bathtub,0,complete,4096,prepared_sleep,117
152,have_bath,0,2020-03-29 00:02:00+00:00,have_bath,0,start,4097,prepared_sleep,117
153,have_bath,0,2020-03-29 00:31:00+00:00,have_bath,0,complete,4099,prepared_sleep,117
154,go_bathroom_sink,0,2020-03-29 00:31:00+00:00,go_bathroom_sink,0,complete,4100,prepared_sleep,117
155,brush_teeth,0,2020-03-29 00:31:00+00:00,brush_teeth,0,start,4101,prepared_sleep,117
156,brush_teeth,0,2020-03-29 00:37:00+00:00,brush_teeth,0,complete,4103,prepared_sleep,117
157,go_bed,0,2020-03-29 00:37:00+00:00,go_bed,0,complete,4104,prepared_sleep,117
158,go_bed,0,2020-03-29 00:38:00+00:00,go_bed,0,complete,4105,prepared_sleep,117
159,sleep_in_bed,0,2020-03-29 00:38:00+00:00,sleep_in_bed,0,start,4106,prepared_sleep,117
160,sleep_in_bed,0,2020-03-29 08:25:00+00:00,sleep_in_bed,0,complete,4108,prepared_sleep,117
161,go_wardrobe,0,2020-03-29 08:25:00+00:00,go_wardrobe,0,complete,4109,prepared_sleep,117
162,change_clothes,0,2020-03-29 08:25:00+00:00,change_clothes,0,start,4110,prepared_sleep,117
163,change_clothes,0,2020-03-29 08:29:00+00:00,change_clothes,0,complete,4112,prepared_sleep,117
164,go_wardrobe,0,2020-03-29 23:18:00+00:00,go_wardrobe,0,complete,4532,prepared_sleep,117
165,get_clothes,0,2020-03-29 23:18:00+00:00,get_clothes,0,start,4533,prepared_sleep,117
166,get_clothes,0,2020-03-29 23:19:00+00:00,get_clothes,0,complete,4535,prepared_sleep,117
167,go_bathtub,0,2020-03-29 23:19:00+00:00,go_bathtub,0,complete,4536,prepared_sleep,117
168,have_bath,0,2020-03-29 23:19:00+00:00,have_bath,0,start,4537,prepared_sleep,117
169,have_bath,0,2020-03-29 23:35:00+00:00,have_bath,0,complete,4539,prepared_sleep,117
170,go_bathroom_sink,0,2020-03-29 23:35:00+00:00,go_bathroom_sink,0,complete,4540,prepared_sleep,117
171,brush_teeth,0,2020-03-29 23:35:00+00:00,brush_teeth,0,start,4541,prepared_sleep,117
172,brush_teeth,0,2020-03-29 23:39:00+00:00,brush_teeth,0,complete,4543,prepared_sleep,117
173,go_bed,0,2020-03-29 23:39:00+00:00,go_bed,0,complete,4544,prepared_sleep,117
174,go_bed,0,2020-03-29 23:40:00+00:00,go_bed,0,complete,4545,prepared_sleep,117
175,sleep_in_bed,0,2020-03-29 23:40:00+00:00,sleep_in_bed,0,start,4546,prepared_sleep,117
176,go_bed,0,2020-03-30 22:15:00+00:00,go_bed,0,complete,4633,prepared_sleep,117
177,sleep_in_bed,0,2020-03-30 22:35:00+00:00,sleep_in_bed,0,complete,4635,prepared_sleep,117
178,go_wardrobe,0,2020-03-30 22:35:00+00:00,go_wardrobe,0,complete,4636,prepared_sleep,117
179,change_clothes,0,2020-03-30 22:35:00+00:00,change_clothes,0,start,4637,prepared_sleep,117
180,change_clothes,0,2020-03-30 22:40:00+00:00,change_clothes,0,complete,4639,prepared_sleep,117
181,go_wardrobe,0,2020-03-30 23:49:00+00:00,go_wardrobe,0,complete,4676,prepared_sleep,117
182,get_clothes,0,2020-03-30 23:49:00+00:00,get_clothes,0,start,4677,prepared_sleep,117
183,get_clothes,0,2020-03-30 23:50:00+00:00,get_clothes,0,complete,4679,prepared_sleep,117
184,go_bathtub,0,2020-03-30 23:50:00+00:00,go_bathtub,0,complete,4680,prepared_sleep,117
185,have_bath,0,2020-03-30 23:50:00+00:00,have_bath,0,start,4681,prepared_sleep,117
186,have_bath,0,2020-03-31 00:06:00+00:00,have_bath,0,complete,4683,prepared_sleep,117
187,go_bathroom_sink,0,2020-03-31 00:06:00+00:00,go_bathroom_sink,0,complete,4684,prepared_sleep,117
188,brush_teeth,0,2020-03-31 00:06:00+00:00,brush_teeth,0,start,4685,prepared_sleep,117
189,brush_teeth,0,2020-03-31 00:10:00+00:00,brush_teeth,0,complete,4687,prepared_sleep,117
190,go_bed,0,2020-03-31 00:10:00+00:00,go_bed,0,complete,4688,prepared_sleep,117
191,go_bed,0,2020-03-31 00:11:00+00:00,go_bed,0,complete,4689,prepared_sleep,117
192,sleep_in_bed,0,2020-03-31 00:11:00+00:00,sleep_in_bed,0,start,4690,prepared_sleep,117
193,go_bed,0,2020-03-31 04:31:00+00:00,go_bed,0,complete,4703,prepared_sleep,117
194,go_bed,0,2020-03-31 22:28:00+00:00,go_bed,0,complete,4788,prepared_sleep,117
195,sleep_in_bed,0,2020-04-01 01:14:00+00:00,sleep_in_bed,0,complete,4790,prepared_sleep,117
196,go_wardrobe,0,2020-04-01 01:14:00+00:00,go_wardrobe,0,complete,4791,prepared_sleep,117
197,change_clothes,0,2020-04-01 01:14:00+00:00,change_clothes,0,start,4792,prepared_sleep,117
198,change_clothes,0,2020-04-01 01:17:00+00:00,change_clothes,0,complete,4794,prepared_sleep,117
199,go_wardrobe,0,2020-04-01 21:33:00+00:00,go_wardrobe,0,complete,5130,prepared_sleep,117
200,get_clothes,0,2020-04-01 21:33:00+00:00,get_clothes,0,start,5131,prepared_sleep,117
201,get_clothes,0,2020-04-01 21:34:00+00:00,get_clothes,0,complete,5133,prepared_sleep,117
202,go_bathtub,0,2020-04-01 21:34:00+00:00,go_bathtub,0,complete,5134,prepared_sleep,117
203,go_bathtub,0,2020-04-01 21:35:00+00:00,go_bathtub,0,complete,5135,prepared_sleep,117
204,have_bath,0,2020-04-01 21:35:00+00:00,have_bath,0,start,5136,prepared_sleep,117
205,have_bath,0,2020-04-01 21:54:00+00:00,have_bath,0,complete,5138,prepared_sleep,117
206,go_bathroom_sink,0,2020-04-01 21:54:00+00:00,go_bathroom_sink,0,complete,5139,prepared_sleep,117
207,brush_teeth,0,2020-04-01 21:54:00+00:00,brush_teeth,0,start,5140,prepared_sleep,117
208,brush_teeth,0,2020-04-01 21:59:00+00:00,brush_teeth,0,complete,5142,prepared_sleep,117
209,go_bed,0,2020-04-01 21:59:00+00:00,go_bed,0,complete,5143,prepared_sleep,117
210,sleep_in_bed,0,2020-04-01 21:59:00+00:00,sleep_in_bed,0,start,5144,prepared_sleep,117
211,go_bed,0,2020-04-02 19:04:00+00:00,go_bed,0,complete,5192,prepared_sleep,117
212,go_bed,0,2020-04-03 08:00:00+00:00,go_bed,0,complete,5247,prepared_sleep,117
213,go_bed,0,2020-04-03 08:01:00+00:00,go_bed,0,complete,5248,prepared_sleep,117
214,go_bed,0,2020-04-03 18:54:00+00:00,go_bed,0,complete,5285,prepared_sleep,117
215,sleep_in_bed,0,2020-04-03 21:25:00+00:00,sleep_in_bed,0,complete,5287,prepared_sleep,117
216,go_wardrobe,0,2020-04-03 21:25:00+00:00,go_wardrobe,0,complete,5288,prepared_sleep,117
217,change_clothes,0,2020-04-03 21:25:00+00:00,change_clothes,0,start,5289,prepared_sleep,117
218,change_clothes,0,2020-04-03 21:29:00+00:00,change_clothes,0,complete,5291,prepared_sleep,117
219,go_wardrobe,0,2020-04-04 00:56:00+00:00,go_wardrobe,0,complete,5347,prepared_sleep,117
220,go_wardrobe,0,2020-04-04 00:57:00+00:00,go_wardrobe,0,complete,5348,prepared_sleep,117
221,get_clothes,0,2020-04-04 00:57:00+00:00,get_clothes,0,start,5349,prepared_sleep,117
222,get_clothes,0,2020-04-04 00:58:00+00:00,get_clothes,0,complete,5351,prepared_sleep,117
223,go_bathtub,0,2020-04-04 00:58:00+00:00,go_bathtub,0,complete,5352,prepared_sleep,117
224,have_bath,0,2020-04-04 00:58:00+00:00,have_bath,0,start,5353,prepared_sleep,117
225,have_bath,0,2020-04-04 01:21:00+00:00,have_bath,0,complete,5355,prepared_sleep,117
226,go_bathroom_sink,0,2020-04-04 01:21:00+00:00,go_bathroom_sink,0,complete,5356,prepared_sleep,117
227,brush_teeth,0,2020-04-04 01:21:00+00:00,brush_teeth,0,start,5357,prepared_sleep,117
228,brush_teeth,0,2020-04-04 01:26:00+00:00,brush_teeth,0,complete,5359,prepared_sleep,117
229,go_bed,0,2020-04-04 01:26:00+00:00,go_bed,0,complete,5360,prepared_sleep,117
230,sleep_in_bed,0,2020-04-04 01:26:00+00:00,sleep_in_bed,0,start,5361,prepared_sleep,117
231,go_bed,0,2020-04-04 11:59:00+00:00,go_bed,0,complete,5390,prepared_sleep,117
232,sleep_in_bed,0,2020-04-04 17:22:00+00:00,sleep_in_bed,0,complete,5392,prepared_sleep,117
233,go_wardrobe,0,2020-04-04 17:22:00+00:00,go_wardrobe,0,complete,5393,prepared_sleep,117
234,change_clothes,0,2020-04-04 17:22:00+00:00,change_clothes,0,start,5394,prepared_sleep,117
235,change_clothes,0,2020-04-04 17:26:00+00:00,change_clothes,0,complete,5396,prepared_sleep,117
236,go_wardrobe,0,2020-04-05 00:07:00+00:00,go_wardrobe,0,complete,5603,prepared_sleep,117
237,get_clothes,0,2020-04-05 00:07:00+00:00,get_clothes,0,start,5604,prepared_sleep,117
238,get_clothes,0,2020-04-05 00:08:00+00:00,get_clothes,0,complete,5606,prepared_sleep,117
239,go_bathtub,0,2020-04-05 00:08:00+00:00,go_bathtub,0,complete,5607,prepared_sleep,117
240,go_bathtub,0,2020-04-05 00:09:00+00:00,go_bathtub,0,complete,5608,prepared_sleep,117
241,have_bath,0,2020-04-05 00:09:00+00:00,have_bath,0,start,5609,prepared_sleep,117
242,have_bath,0,2020-04-05 00:28:00+00:00,have_bath,0,complete,5611,prepared_sleep,117
243,go_bathroom_sink,0,2020-04-05 00:28:00+00:00,go_bathroom_sink,0,complete,5612,prepared_sleep,117
244,brush_teeth,0,2020-04-05 00:28:00+00:00,brush_teeth,0,start,5613,prepared_sleep,117
245,brush_teeth,0,2020-04-05 00:33:00+00:00,brush_teeth,0,complete,5615,prepared_sleep,117
246,go_bed,0,2020-04-05 00:33:00+00:00,go_bed,0,complete,5616,prepared_sleep,117
247,sleep_in_bed,0,2020-04-05 00:33:00+00:00,sleep_in_bed,0,start,5617,prepared_sleep,117
248,sleep_in_bed,0,2020-04-05 06:21:00+00:00,sleep_in_bed,0,complete,5619,prepared_sleep,117
249,go_wardrobe,0,2020-04-05 06:21:00+00:00,go_wardrobe,0,complete,5620,prepared_sleep,117
250,change_clothes,0,2020-04-05 06:21:00+00:00,change_clothes,0,start,5621,prepared_sleep,117
251,change_clothes,0,2020-04-05 06:25:00+00:00,change_clothes,0,complete,5623,prepared_sleep,117
252,go_wardrobe,0,2020-04-05 22:59:00+00:00,go_wardrobe,0,complete,6161,prepared_sleep,117
253,go_wardrobe,0,2020-04-05 23:00:00+00:00,go_wardrobe,0,complete,6162,prepared_sleep,117
254,get_clothes,0,2020-04-05 23:00:00+00:00,get_clothes,0,start,6163,prepared_sleep,117
255,get_clothes,0,2020-04-05 23:01:00+00:00,get_clothes,0,complete,6165,prepared_sleep,117
256,go_bathtub,0,2020-04-05 23:01:00+00:00,go_bathtub,0,complete,6166,prepared_sleep,117
257,have_bath,0,2020-04-05 23:01:00+00:00,have_bath,0,start,6167,prepared_sleep,117
258,have_bath,0,2020-04-05 23:31:00+00:00,have_bath,0,complete,6169,prepared_sleep,117
259,go_bathroom_sink,0,2020-04-05 23:31:00+00:00,go_bathroom_sink,0,complete,6170,prepared_sleep,117
260,brush_teeth,0,2020-04-05 23:31:00+00:00,brush_teeth,0,start,6171,prepared_sleep,117
261,brush_teeth,0,2020-04-05 23:37:00+00:00,brush_teeth,0,complete,6173,prepared_sleep,117
262,go_bed,0,2020-04-05 23:37:00+00:00,go_bed,0,complete,6174,prepared_sleep,117
263,sleep_in_bed,0,2020-04-05 23:37:00+00:00,sleep_in_bed,0,start,6175,prepared_sleep,117
264,go_to start,0,2020-04-06 00:00:00+00:00,go_to start,0,complete,6177,prepared_sleep,117
265,go_kitchen_shelf,0,2020-03-16 07:31:00+00:00,go_kitchen_shelf,0,complete,1505,drink,118
