,concept:name,org:resource,time:timestamp,Activity,Resource,lifecycle:transition,eventId,case:concept:name,case:traceId
35,go_computer,0,2020-03-16 07:41:00+00:00,go_computer,0,complete,35,housekeeping_BP,2
36,clean,0,2020-03-16 07:41:00+00:00,clean,0,start,36,housekeeping_BP,2
37,noise 30,0,2020-03-16 07:41:00+00:00,noise 30,0,complete,37,housekeeping_BP,2
38,clean,0,2020-03-16 08:02:00+00:00,clean,0,complete,38,housekeeping_BP,2
39,go_book_shelf,0,2020-03-16 08:02:00+00:00,go_book_shelf,0,complete,39,housekeeping_BP,2
40,clean,0,2020-03-16 08:02:00+00:00,clean,0,start,40,housekeeping_BP,2
41,noise 30,0,2020-03-16 08:02:00+00:00,noise 30,0,complete,41,housekeeping_BP,2
42,go_book_shelf,0,2020-03-16 21:59:00+00:00,go_book_shelf,0,complete,128,housekeeping_BP,2
43,go_book_shelf,0,2020-03-16 22:00:00+00:00,go_book_shelf,0,complete,129,housekeeping_BP,2
44,noise 30,0,2020-03-16 22:00:00+00:00,noise 30,0,complete,130,housekeeping_BP,2
45,clean,0,2020-03-16 22:13:00+00:00,clean,0,complete,131,housekeeping_BP,2
46,go_wardrobe,0,2020-03-16 22:13:00+00:00,go_wardrobe,0,complete,132,housekeeping_BP,2
47,go_wardrobe,0,2020-03-16 22:14:00+00:00,go_wardrobe,0,complete,133,housekeeping_BP,2
48,clean,0,2020-03-16 22:14:00+00:00,clean,0,start,134,housekeeping_BP,2
49,noise 30,0,2020-03-16 22:14:00+00:00,noise 30,0,complete,135,housekeeping_BP,2
50,go_wardrobe,0,2020-03-16 22:34:00+00:00,go_wardrobe,0,complete,158,housekeeping_BP,2
51,go_wardrobe,0,2020-03-16 22:35:00+00:00,go_wardrobe,0,complete,159,housekeeping_BP,2
52,noise 30,0,2020-03-16 22:35:00+00:00,noise 30,0,complete,160,housekeeping_BP,2
53,clean,0,2020-03-16 22:42:00+00:00,clean,0,complete,161,housekeeping_BP,2
54,go_wardrobe,0,2020-03-16 08:10:00+00:00,go_wardrobe,0,complete,42,work_BP,3
55,change_clothes,0,2020-03-16 08:10:00+00:00,change_clothes,0,start,43,work_BP,3
56,noise 20,0,2020-03-16 08:10:00+00:00,noise 20,0,complete,44,work_BP,3
57,change_clothes,0,2020-03-16 08:14:00+00:00,change_clothes,0,complete,45,work_BP,3
58,go_shoe_shelf,0,2020-03-16 08:14:00+00:00,go_shoe_shelf,0,complete,46,work_BP,3
59,go_shoe_shelf,0,2020-03-16 08:15:00+00:00,go_shoe_shelf,0,complete,47,work_BP,3
60,dress_up_outdoor,0,2020-03-16 08:15:00+00:00,dress_up_outdoor,0,start,48,work_BP,3
61,noise 20,0,2020-03-16 08:15:00+00:00,noise 20,0,complete,49,work_BP,3
62,dress_up_outdoor,0,2020-03-16 08:20:00+00:00,dress_up_outdoor,0,complete,50,work_BP,3
63,go_workplace,0,2020-03-16 08:20:00+00:00,go_workplace,0,complete,51,work_BP,3
64,work,0,2020-03-16 08:20:00+00:00,work,0,start,52,work_BP,3
65,noise 20,0,2020-03-16 08:20:00+00:00,noise 20,0,complete,53,work_BP,3
66,work,0,2020-03-16 18:21:00+00:00,work,0,complete,54,work_BP,3
67,go_shoe_shelf,0,2020-03-16 18:21:00+00:00,go_shoe_shelf,0,complete,55,work_BP,3
68,dress_down_outdoor,0,2020-03-16 18:21:00+00:00,dress_down_outdoor,0,start,56,work_BP,3
69,noise 20,0,2020-03-16 18:21:00+00:00,noise 20,0,complete,57,work_BP,3
70,dress_down_outdoor,0,2020-03-16 18:27:00+00:00,dress_down_outdoor,0,complete,58,work_BP,3
71,go_wardrobe,0,2020-03-16 18:27:00+00:00,go_wardrobe,0,complete,59,work_BP,3
72,change_clothes,0,2020-03-16 18:27:00+00:00,change_clothes,0,start,60,work_BP,3
73,noise 20,0,2020-03-16 18:27:00+00:00,noise 20,0,complete,61,work_BP,3
74,change_clothes,0,2020-03-16 18:31:00+00:00,change_clothes,0,complete,62,work_BP,3
75,finish_walk,0,2020-03-16 18:31:00+00:00,finish_walk,0,start,63,work_BP,3
76,noise 10,0,2020-03-16 18:31:00+00:00,noise 10,0,complete,64,work_BP,3
77,finish_walk,0,2020-03-16 18:31:00+00:00,finish_walk,0,complete,65,work_BP,3
78,go_kitchen_shelf,0,2020-03-16 18:31:00+00:00,go_kitchen_shelf,0,complete,66,drink,4
79,go_kitchen_shelf,0,2020-03-16 18:32:00+00:00,go_kitchen_shelf,0,complete,67,drink,4
80,get_glass,0,2020-03-16 18:32:00+00:00,get_glass,0,start,68,drink,4
81,noise 20,0,2020-03-16 18:32:00+00:00,noise 20,0,complete,69,drink,4
82,get_glass,0,2020-03-16 18:32:00+00:00,get_glass,0,complete,70,drink,4
83,go_kitchen_sink,0,2020-03-16 18:32:00+00:00,go_kitchen_sink,0,complete,71,drink,4
84,get_water,0,2020-03-16 18:32:00+00:00,get_water,0,start,72,drink,4
85,noise 20,0,2020-03-16 18:32:00+00:00,noise 20,0,complete,73,drink,4
86,get_water,0,2020-03-16 18:32:00+00:00,get_water,0,complete,74,drink,4
87,drink_water,0,2020-03-16 18:32:00+00:00,drink_water,0,start,75,drink,4
88,noise 10,0,2020-03-16 18:32:00+00:00,noise 10,0,complete,76,drink,4
89,drink_water,0,2020-03-16 18:43:00+00:00,drink_water,0,complete,77,drink,4
90,go_computer,0,2020-03-16 18:43:00+00:00,go_computer,0,complete,78,use_computer,5
91,switch_computer_on,0,2020-03-16 18:43:00+00:00,switch_computer_on,0,start,79,use_computer,5
92,noise 20,0,2020-03-16 18:43:00+00:00,noise 20,0,complete,80,use_computer,5
93,switch_computer_on,0,2020-03-16 18:43:00+00:00,switch_computer_on,0,complete,81,use_computer,5
94,go_computer_chair,0,2020-03-16 18:43:00+00:00,go_computer_chair,0,complete,82,use_computer,5
95,use_the_computer,0,2020-03-16 18:43:00+00:00,use_the_computer,0,start,83,use_computer,5
96,noise 5,0,2020-03-16 18:43:00+00:00,noise 5,0,complete,84,use_computer,5
97,use_the_computer,0,2020-03-16 20:35:00+00:00,use_the_computer,0,complete,85,use_computer,5
98,go_computer,0,2020-03-16 20:35:00+00:00,go_computer,0,complete,86,use_computer,5
99,switch_computer_off,0,2020-03-16 20:35:00+00:00,switch_computer_off,0,start,87,use_computer,5
100,noise 20,0,2020-03-16 20:35:00+00:00,noise 20,0,complete,88,use_computer,5
101,switch_computer_off,0,2020-03-16 20:35:00+00:00,switch_computer_off,0,complete,89,use_computer,5
102,go_entrace,0,2020-03-16 20:35:00+00:00,go_entrace,0,complete,90,someone_at_entrace,6
103,go_entrace,0,2020-03-16 20:36:00+00:00,go_entrace,0,complete,91,someone_at_entrace,6
104,interact_with_man,0,2020-03-16 20:36:00+00:00,interact_with_man,0,start,92,someone_at_entrace,6
105,noise 20,0,2020-03-16 20:36:00+00:00,noise 20,0,complete,93,someone_at_entrace,6
106,interact_with_man,0,2020-03-16 20:39:00+00:00,interact_with_man,0,complete,94,someone_at_entrace,6
107,go_bathroom_sink,0,2020-03-16 20:39:00+00:00,go_bathroom_sink,0,complete,95,cook_and_eat_BP,7
108,wash_hands,0,2020-03-16 20:39:00+00:00,wash_hands,0,start,96,cook_and_eat_BP,7
109,wash_hands,0,2020-03-16 20:39:00+00:00,wash_hands,0,complete,97,cook_and_eat_BP,7
110,go_fridge,0,2020-03-16 20:39:00+00:00,go_fridge,0,complete,98,cook_and_eat_BP,7
111,go_fridge,0,2020-03-16 20:40:00+00:00,go_fridge,0,complete,99,cook_and_eat_BP,7
112,get_food_from_fridge,0,2020-03-16 20:40:00+00:00,get_food_from_fridge,0,start,100,cook_and_eat_BP,7
113,noise 20,0,2020-03-16 20:40:00+00:00,noise 20,0,complete,101,cook_and_eat_BP,7
114,get_food_from_fridge,0,2020-03-16 20:41:00+00:00,get_food_from_fridge,0,complete,102,cook_and_eat_BP,7
115,go_kitchen_shelf,0,2020-03-16 20:41:00+00:00,go_kitchen_shelf,0,complete,103,cook_and_eat_BP,7
116,get_bread,0,2020-03-16 20:41:00+00:00,get_bread,0,start,104,cook_and_eat_BP,7
117,noise 20,0,2020-03-16 20:41:00+00:00,noise 20,0,complete,105,cook_and_eat_BP,7
118,get_bread,0,2020-03-16 20:42:00+00:00,get_bread,0,complete,106,cook_and_eat_BP,7
119,go_dining_table,0,2020-03-16 20:42:00+00:00,go_dining_table,0,complete,107,cook_and_eat_BP,7
120,eat_cold_meal,0,2020-03-16 20:42:00+00:00,eat_cold_meal,0,start,108,cook_and_eat_BP,7
121,noise 10,0,2020-03-16 20:42:00+00:00,noise 10,0,complete,109,cook_and_eat_BP,7
122,go_dining_table,0,2020-03-16 21:34:00+00:00,go_dining_table,0,complete,121,cook_and_eat_BP,7
123,noise 10,0,2020-03-16 21:34:00+00:00,noise 10,0,complete,122,cook_and_eat_BP,7
124,eat_cold_meal,0,2020-03-16 21:59:00+00:00,eat_cold_meal,0,complete,123,cook_and_eat_BP,7
125,go_kitchen_sink,0,2020-03-16 21:59:00+00:00,go_kitchen_sink,0,complete,124,cook_and_eat_BP,7
126,put_plate_to_sink,0,2020-03-16 21:59:00+00:00,put_plate_to_sink,0,start,125,cook_and_eat_BP,7
127,noise 20,0,2020-03-16 21:59:00+00:00,noise 20,0,complete,126,cook_and_eat_BP,7
128,put_plate_to_sink,0,2020-03-16 21:59:00+00:00,put_plate_to_sink,0,complete,127,cook_and_eat_BP,7
129,go_kitchen_shelf,0,2020-03-16 21:30:00+00:00,go_kitchen_shelf,0,complete,110,drink,8
130,get_glass,0,2020-03-16 21:30:00+00:00,get_glass,0,start,111,drink,8
131,noise 20,0,2020-03-16 21:30:00+00:00,noise 20,0,complete,112,drink,8
132,get_glass,0,2020-03-16 21:30:00+00:00,get_glass,0,complete,113,drink,8
133,go_kitchen_sink,0,2020-03-16 21:30:00+00:00,go_kitchen_sink,0,complete,114,drink,8
134,get_water,0,2020-03-16 21:30:00+00:00,get_water,0,start,115,drink,8
135,noise 20,0,2020-03-16 21:30:00+00:00,noise 20,0,complete,116,drink,8
136,get_water,0,2020-03-16 21:30:00+00:00,get_water,0,complete,117,drink,8
137,drink_water,0,2020-03-16 21:30:00+00:00,drink_water,0,start,118,drink,8
138,noise 10,0,2020-03-16 21:30:00+00:00,noise 10,0,complete,119,drink,8
139,drink_water,0,2020-03-16 21:34:00+00:00,drink_water,0,complete,120,drink,8
140,go_wc,0,2020-03-16 22:28:00+00:00,go_wc,0,complete,136,wc,9
141,wc_do,0,2020-03-16 22:28:00+00:00,wc_do,0,start,137,wc,9
142,noise 10,0,2020-03-16 22:28:00+00:00,noise 10,0,complete,138,wc,9
143,wc_do,0,2020-03-16 22:32:00+00:00,wc_do,0,complete,139,wc,9
144,wc_flush,0,2020-03-16 22:32:00+00:00,wc_flush,0,start,140,wc,9
145,noise 20,0,2020-03-16 22:32:00+00:00,noise 20,0,complete,141,wc,9
146,wc_flush,0,2020-03-16 22:32:00+00:00,wc_flush,0,complete,142,wc,9
147,go_bathroom_sink,0,2020-03-16 22:32:00+00:00,go_bathroom_sink,0,complete,143,wc,9
148,wash_hands,0,2020-03-16 22:32:00+00:00,wash_hands,0,start,144,wc,9
149,wash_hands,0,2020-03-16 22:32:00+00:00,wash_hands,0,complete,145,wc,9
150,go_kitchen_shelf,0,2020-03-16 22:32:00+00:00,go_kitchen_shelf,0,complete,146,drink,10
151,go_kitchen_shelf,0,2020-03-16 22:33:00+00:00,go_kitchen_shelf,0,complete,147,drink,10
152,get_glass,0,2020-03-16 22:33:00+00:00,get_glass,0,start,148,drink,10
153,noise 20,0,2020-03-16 22:33:00+00:00,noise 20,0,complete,149,drink,10
154,get_glass,0,2020-03-16 22:33:00+00:00,get_glass,0,complete,150,drink,10
155,go_kitchen_sink,0,2020-03-16 22:33:00+00:00,go_kitchen_sink,0,complete,151,drink,10
156,get_water,0,2020-03-16 22:33:00+00:00,get_water,0,start,152,drink,10
157,noise 20,0,2020-03-16 22:33:00+00:00,noise 20,0,complete,153,drink,10
158,get_water,0,2020-03-16 22:33:00+00:00,get_water,0,complete,154,drink,10
159,drink_water,0,2020-03-16 22:33:00+00:00,drink_water,0,start,155,drink,10
160,noise 10,0,2020-03-16 22:33:00+00:00,noise 10,0,complete,156,drink,10
161,drink_water,0,2020-03-16 22:34:00+00:00,drink_water,0,complete,157,drink,10
162,go_chair,0,2020-03-16 22:42:00+00:00,go_chair,0,complete,162,relax_BP,11
163,rest_in_chair,0,2020-03-16 22:42:00+00:00,rest_in_chair,0,start,163,relax_BP,11
164,noise 5,0,2020-03-16 22:42:00+00:00,noise 5,0,complete,164,relax_BP,11
165,rest_in_chair,0,2020-03-16 23:05:00+00:00,rest_in_chair,0,complete,165,relax_BP,11
166,go_chair,0,2020-03-16 23:05:00+00:00,go_chair,0,complete,166,relax_BP,12
167,rest_in_chair,0,2020-03-16 23:05:00+00:00,rest_in_chair,0,start,167,relax_BP,12
168,rest_in_chair,0,2020-03-16 23:28:00+00:00,rest_in_chair,0,complete,168,relax_BP,12
169,go_chair,0,2020-03-16 23:28:00+00:00,go_chair,0,complete,169,relax_BP,13
170,rest_in_chair,0,2020-03-16 23:28:00+00:00,rest_in_chair,0,start,170,relax_BP,13
171,rest_in_chair,0,2020-03-16 23:50:00+00:00,rest_in_chair,0,complete,171,relax_BP,13
172,go_wardrobe,0,2020-03-16 23:50:00+00:00,go_wardrobe,0,complete,172,sleeping_BP,14
173,go_wardrobe,0,2020-03-16 23:51:00+00:00,go_wardrobe,0,complete,173,sleeping_BP,14
174,get_clothes,0,2020-03-16 23:51:00+00:00,get_clothes,0,start,174,sleeping_BP,14
175,noise 20,0,2020-03-16 23:51:00+00:00,noise 20,0,complete,175,sleeping_BP,14
176,get_clothes,0,2020-03-16 23:52:00+00:00,get_clothes,0,complete,176,sleeping_BP,14
177,change_clothes,0,2020-03-16 23:52:00+00:00,change_clothes,0,start,177,sleeping_BP,14
178,change_clothes,0,2020-03-16 23:55:00+00:00,change_clothes,0,complete,178,sleeping_BP,14
179,go_bathtub,0,2020-03-16 23:55:00+00:00,go_bathtub,0,complete,179,sleeping_BP,14
180,go_bathtub,0,2020-03-16 23:56:00+00:00,go_bathtub,0,complete,180,sleeping_BP,14
181,have_bath,0,2020-03-16 23:56:00+00:00,have_bath,0,start,181,sleeping_BP,14
182,noise 40,0,2020-03-16 23:56:00+00:00,noise 40,0,complete,182,sleeping_BP,14
183,have_bath,0,2020-03-17 00:22:00+00:00,have_bath,0,complete,183,sleeping_BP,14
184,go_bathroom_sink,0,2020-03-17 00:22:00+00:00,go_bathroom_sink,0,complete,184,sleeping_BP,14
185,brush_teeth,0,2020-03-17 00:22:00+00:00,brush_teeth,0,start,185,sleeping_BP,14
186,noise 20,0,2020-03-17 00:22:00+00:00,noise 20,0,complete,186,sleeping_BP,14
187,brush_teeth,0,2020-03-17 00:28:00+00:00,brush_teeth,0,complete,187,sleeping_BP,14
188,go_bed,0,2020-03-17 00:28:00+00:00,go_bed,0,complete,188,sleeping_BP,14
189,sleep_in_bed,0,2020-03-17 00:28:00+00:00,sleep_in_bed,0,start,189,sleeping_BP,14
190,noise 2,0,2020-03-17 00:28:00+00:00,noise 2,0,complete,190,sleeping_BP,14
191,go_bed,0,2020-03-17 04:11:00+00:00,go_bed,0,complete,201,sleeping_BP,14
192,go_bed,0,2020-03-17 04:12:00+00:00,go_bed,0,complete,202,sleeping_BP,14
193,noise 2,0,2020-03-17 04:12:00+00:00,noise 2,0,complete,203,sleeping_BP,14
194,go_bed,0,2020-03-17 22:18:00+00:00,go_bed,0,complete,279,sleeping_BP,14
195,noise 2,0,2020-03-17 22:18:00+00:00,noise 2,0,complete,280,sleeping_BP,14
196,go_bed,0,2020-03-18 01:21:00+00:00,go_bed,0,complete,296,sleeping_BP,14
197,go_bed,0,2020-03-18 01:22:00+00:00,go_bed,0,complete,297,sleeping_BP,14
198,noise 2,0,2020-03-18 01:22:00+00:00,noise 2,0,complete,298,sleeping_BP,14
199,sleep_in_bed,0,2020-03-18 02:16:00+00:00,sleep_in_bed,0,complete,299,sleeping_BP,14
200,go_wardrobe,0,2020-03-18 02:16:00+00:00,go_wardrobe,0,complete,300,sleeping_BP,14
201,go_wardrobe,0,2020-03-18 02:17:00+00:00,go_wardrobe,0,complete,301,sleeping_BP,14
202,change_clothes,0,2020-03-18 02:17:00+00:00,change_clothes,0,start,302,sleeping_BP,14
203,noise 20,0,2020-03-18 02:17:00+00:00,noise 20,0,complete,303,sleeping_BP,14
204,change_clothes,0,2020-03-18 02:21:00+00:00,change_clothes,0,complete,304,sleeping_BP,14
205,go_wc,0,2020-03-17 04:03:00+00:00,go_wc,0,complete,191,bed_to_toilet_BP,15
206,wc_do,0,2020-03-17 04:03:00+00:00,wc_do,0,start,192,bed_to_toilet_BP,15
207,noise 10,0,2020-03-17 04:03:00+00:00,noise 10,0,complete,193,bed_to_toilet_BP,15
208,wc_do,0,2020-03-17 04:11:00+00:00,wc_do,0,complete,194,bed_to_toilet_BP,15
209,wc_flush,0,2020-03-17 04:11:00+00:00,wc_flush,0,start,195,bed_to_toilet_BP,15
210,noise 20,0,2020-03-17 04:11:00+00:00,noise 20,0,complete,196,bed_to_toilet_BP,15
211,wc_flush,0,2020-03-17 04:11:00+00:00,wc_flush,0,complete,197,bed_to_toilet_BP,15
212,go_bathroom_sink,0,2020-03-17 04:11:00+00:00,go_bathroom_sink,0,complete,198,bed_to_toilet_BP,15
213,wash_hands,0,2020-03-17 04:11:00+00:00,wash_hands,0,start,199,bed_to_toilet_BP,15
214,wash_hands,0,2020-03-17 04:11:00+00:00,wash_hands,0,complete,200,bed_to_toilet_BP,15
215,go_wardrobe,0,2020-03-17 08:17:00+00:00,go_wardrobe,0,complete,204,work_BP,16
216,change_clothes,0,2020-03-17 08:17:00+00:00,change_clothes,0,start,205,work_BP,16
217,noise 20,0,2020-03-17 08:17:00+00:00,noise 20,0,complete,206,work_BP,16
218,change_clothes,0,2020-03-17 08:21:00+00:00,change_clothes,0,complete,207,work_BP,16
219,go_shoe_shelf,0,2020-03-17 08:21:00+00:00,go_shoe_shelf,0,complete,208,work_BP,16
220,dress_up_outdoor,0,2020-03-17 08:21:00+00:00,dress_up_outdoor,0,start,209,work_BP,16
221,noise 20,0,2020-03-17 08:21:00+00:00,noise 20,0,complete,210,work_BP,16
222,dress_up_outdoor,0,2020-03-17 08:26:00+00:00,dress_up_outdoor,0,complete,211,work_BP,16
223,go_workplace,0,2020-03-17 08:26:00+00:00,go_workplace,0,complete,212,work_BP,16
224,go_workplace,0,2020-03-17 08:27:00+00:00,go_workplace,0,complete,213,work_BP,16
225,work,0,2020-03-17 08:27:00+00:00,work,0,start,214,work_BP,16
226,noise 20,0,2020-03-17 08:27:00+00:00,noise 20,0,complete,215,work_BP,16
227,work,0,2020-03-17 18:28:00+00:00,work,0,complete,216,work_BP,16
228,go_shoe_shelf,0,2020-03-17 18:28:00+00:00,go_shoe_shelf,0,complete,217,work_BP,16
229,dress_down_outdoor,0,2020-03-17 18:28:00+00:00,dress_down_outdoor,0,start,218,work_BP,16
230,noise 20,0,2020-03-17 18:28:00+00:00,noise 20,0,complete,219,work_BP,16
231,dress_down_outdoor,0,2020-03-17 18:34:00+00:00,dress_down_outdoor,0,complete,220,work_BP,16
232,go_wardrobe,0,2020-03-17 18:34:00+00:00,go_wardrobe,0,complete,221,work_BP,16
233,change_clothes,0,2020-03-17 18:34:00+00:00,change_clothes,0,start,222,work_BP,16
234,noise 20,0,2020-03-17 18:34:00+00:00,noise 20,0,complete,223,work_BP,16
235,change_clothes,0,2020-03-17 18:39:00+00:00,change_clothes,0,complete,224,work_BP,16
236,finish_walk,0,2020-03-17 18:39:00+00:00,finish_walk,0,start,225,work_BP,16
237,noise 10,0,2020-03-17 18:39:00+00:00,noise 10,0,complete,226,work_BP,16
238,finish_walk,0,2020-03-17 18:39:00+00:00,finish_walk,0,complete,227,work_BP,16
239,go_kitchen_shelf,0,2020-03-17 18:39:00+00:00,go_kitchen_shelf,0,complete,228,drink,17
240,get_glass,0,2020-03-17 18:39:00+00:00,get_glass,0,start,229,drink,17
241,noise 20,0,2020-03-17 18:39:00+00:00,noise 20,0,complete,230,drink,17
242,get_glass,0,2020-03-17 18:39:00+00:00,get_glass,0,complete,231,drink,17
243,go_kitchen_sink,0,2020-03-17 18:39:00+00:00,go_kitchen_sink,0,complete,232,drink,17
244,get_water,0,2020-03-17 18:39:00+00:00,get_water,0,start,233,drink,17
245,noise 20,0,2020-03-17 18:39:00+00:00,noise 20,0,complete,234,drink,17
246,get_water,0,2020-03-17 18:39:00+00:00,get_water,0,complete,235,drink,17
247,drink_water,0,2020-03-17 18:39:00+00:00,drink_water,0,start,236,drink,17
248,noise 10,0,2020-03-17 18:39:00+00:00,noise 10,0,complete,237,drink,17
249,drink_water,0,2020-03-17 18:52:00+00:00,drink_water,0,complete,238,drink,17
250,go_computer,0,2020-03-17 18:52:00+00:00,go_computer,0,complete,239,use_computer,18
251,switch_computer_on,0,2020-03-17 18:52:00+00:00,switch_computer_on,0,start,240,use_computer,18
252,noise 20,0,2020-03-17 18:52:00+00:00,noise 20,0,complete,241,use_computer,18
253,switch_computer_on,0,2020-03-17 18:52:00+00:00,switch_computer_on,0,complete,242,use_computer,18
254,go_computer_chair,0,2020-03-17 18:52:00+00:00,go_computer_chair,0,complete,243,use_computer,18
255,use_the_computer,0,2020-03-17 18:52:00+00:00,use_the_computer,0,start,244,use_computer,18
256,noise 5,0,2020-03-17 18:52:00+00:00,noise 5,0,complete,245,use_computer,18
257,use_the_computer,0,2020-03-17 20:50:00+00:00,use_the_computer,0,complete,246,use_computer,18
258,go_computer,0,2020-03-17 20:50:00+00:00,go_computer,0,complete,247,use_computer,18
259,switch_computer_off,0,2020-03-17 20:50:00+00:00,switch_computer_off,0,start,248,use_computer,18
260,noise 20,0,2020-03-17 20:50:00+00:00,noise 20,0,complete,249,use_computer,18
261,switch_computer_off,0,2020-03-17 20:50:00+00:00,switch_computer_off,0,complete,250,use_computer,18
262,go_bathroom_sink,0,2020-03-17 20:50:00+00:00,go_bathroom_sink,0,complete,251,cook_and_eat_BP,19
263,wash_hands,0,2020-03-17 20:50:00+00:00,wash_hands,0,start,252,cook_and_eat_BP,19
264,wash_hands,0,2020-03-17 20:50:00+00:00,wash_hands,0,complete,253,cook_and_eat_BP,19
265,go_fridge,0,2020-03-17 20:50:00+00:00,go_fridge,0,complete,254,cook_and_eat_BP,19
266,go_fridge,0,2020-03-17 20:51:00+00:00,go_fridge,0,complete,255,cook_and_eat_BP,19
267,get_food_from_fridge,0,2020-03-17 20:51:00+00:00,get_food_from_fridge,0,start,256,cook_and_eat_BP,19
268,noise 20,0,2020-03-17 20:51:00+00:00,noise 20,0,complete,257,cook_and_eat_BP,19
269,get_food_from_fridge,0,2020-03-17 20:52:00+00:00,get_food_from_fridge,0,complete,258,cook_and_eat_BP,19
270,go_kitchen_shelf,0,2020-03-17 20:52:00+00:00,go_kitchen_shelf,0,complete,259,cook_and_eat_BP,19
271,get_bread,0,2020-03-17 20:52:00+00:00,get_bread,0,start,260,cook_and_eat_BP,19
272,noise 20,0,2020-03-17 20:52:00+00:00,noise 20,0,complete,261,cook_and_eat_BP,19
273,get_bread,0,2020-03-17 20:53:00+00:00,get_bread,0,complete,262,cook_and_eat_BP,19
274,go_dining_table,0,2020-03-17 20:53:00+00:00,go_dining_table,0,complete,263,cook_and_eat_BP,19
275,eat_cold_meal,0,2020-03-17 20:53:00+00:00,eat_cold_meal,0,start,264,cook_and_eat_BP,19
276,noise 10,0,2020-03-17 20:53:00+00:00,noise 10,0,complete,265,cook_and_eat_BP,19
277,go_dining_table,0,2020-03-17 21:49:00+00:00,go_dining_table,0,complete,277,cook_and_eat_BP,19
278,noise 10,0,2020-03-17 21:49:00+00:00,noise 10,0,complete,278,cook_and_eat_BP,19
279,go_dining_table,0,2020-03-18 02:21:00+00:00,go_dining_table,0,complete,305,cook_and_eat_BP,19
280,noise 10,0,2020-03-18 02:21:00+00:00,noise 10,0,complete,306,cook_and_eat_BP,19
281,eat_cold_meal,0,2020-03-18 02:27:00+00:00,eat_cold_meal,0,complete,307,cook_and_eat_BP,19
